id;latitud_gps;longitud_gps;random
3686;39.471;-0.391;0.21995807
7953;39.448;-0.386;0.364398303
2893;39.455;-0.383;0.002085704
7979;39.455;-0.395;0.183286678
1441;39.466;-0.372;0.13168934
4745;39.476;-0.361;0.958334182
5;39.471;-0.376;0.315255777
11060;39.465;-0.343;0.735450692
9988;39.469;-0.35;0.824533488
80;39.472;-0.377;0.309304898
2261;39.455;-0.373;0.686074493
127;39.473;-0.38;0.8830141
7057;39.475;-0.403;0.820919418
2237;39.462;-0.36;0.596071802
1141;39.47;-0.37;0.172295096
1506;39.466;-0.367;0.532675171
6709;39.485;-0.399;0.327899632
4382;39.488;-0.38;0.590440008
10012;39.474;-0.353;0.080930988
4747;39.479;-0.357;0.196967047
1970;39.458;-0.374;0.941267747
4084;39.487;-0.388;0.762256985
6488;39.492;-0.4;0.067892596
3278;39.457;-0.387;0.940100494
5319;39.483;-0.328;0.679499637
9540;39.485;-0.357;0.27162554
1187;39.468;-0.372;0.631888881
3311;39.456;-0.383;0.889202459
10605;39.467;-0.341;0.018929866
6815;39.484;-0.396;0.407591371
2160;39.46;-0.364;0.921517929
11632;39.458;-0.35;0.40644011
7118;39.482;-0.398;0.289162838
6986;39.482;-0.4;0.818650296
5831;39.453;-0.367;0.014835827
5501;39.452;-0.344;0.681330912
1301;39.469;-0.367;0.46900936
11528;39.463;-0.355;0.524405261
10550;39.464;-0.347;0.83374581
10577;39.474;-0.342;0.293528294
10946;39.469;-0.345;0.317243596
850;39.474;-0.374;0.698908232
9834;39.468;-0.351;0.580869175
13234;39.479;-0.418;0.1867035
691;39.472;-0.374;0.975926973
11146;39.475;-0.336;0.272108427
5256;39.479;-0.332;0.867466056
8103;39.47;-0.401;0.617036433
2948;39.46;-0.385;0.779964487
92;39.472;-0.384;0.844643089
7536;39.456;-0.392;0.337634019
986;39.469;-0.372;0.547863099
10892;39.468;-0.346;0.360274314
7578;39.446;-0.389;0.67277184
8427;39.464;-0.392;0.089533691
6088;39.453;-0.403;0.036054203
8002;39.466;-0.393;0.346981811
11533;39.462;-0.349;0.540567827
6735;39.493;-0.402;0.60293496
7940;39.444;-0.387;0.863472784
9666;39.484;-0.358;0.258028641
1406;39.47;-0.365;0.838413236
2107;39.459;-0.362;0.512840197
2604;39.468;-0.38;0.84903483
11757;39.462;-0.338;0.579293586
5925;39.463;-0.401;0.412559652
3393;39.468;-0.39;0.180925902
11526;39.463;-0.344;0.25941881
1156;39.471;-0.367;0.663039502
9213;39.483;-0.349;0.555745646
2973;39.463;-0.388;0.563329111
5060;39.461;-0.333;0.682735778
12912;39.477;-0.416;0.263655723
7938;39.447;-0.393;0.963784236
11732;39.459;-0.343;0.271934513
2360;39.461;-0.372;0.644315589
1467;39.467;-0.369;0.481228738
926;39.476;-0.374;0.986042903
2273;39.463;-0.372;0.442867517
5575;39.456;-0.356;0.345030135
1654;39.467;-0.367;0.01131615
5156;39.484;-0.329;0.076798971
6222;39.462;-0.396;0.174768141
4191;39.483;-0.382;0.19597669
2902;39.465;-0.387;0.399322477
7162;39.477;-0.396;0.419082125
2186;39.455;-0.373;0.250082073
5190;39.464;-0.334;0.402799439
6377;39.466;-0.41;0.817672809
5489;39.468;-0.325;0.079892671
12161;39.5;-0.394;0.981447978
11273;39.465;-0.35;0.719803779
11411;39.463;-0.346;0.136035912
732;39.473;-0.368;0.325707786
6706;39.486;-0.403;0.363183498
1366;39.463;-0.373;0.533542698
1225;39.469;-0.371;0.590991311
5338;39.471;-0.328;0.949642084
12539;39.446;-0.381;0.198400878
7025;39.491;-0.405;0.476114493
5991;39.456;-0.403;0.600172863
9589;39.485;-0.355;0.194088403
637;39.47;-0.377;0.9424875
10928;39.465;-0.342;0.408541002
4013;39.487;-0.372;0.908472106
767;39.474;-0.372;0.892638262
3223;39.461;-0.384;0.689389554
13224;39.476;-0.418;0.934097547
8192;39.472;-0.398;0.809535641
4505;39.481;-0.361;0.764956044
8689;39.465;-0.402;0.590070408
3224;39.455;-0.383;0.570918882
10868;39.47;-0.342;0.830010107
12242;39.494;-0.391;0.491953339
318;39.471;-0.376;0.774059249
2023;39.457;-0.373;0.746551287
5659;39.457;-0.357;0.87758947
7747;39.451;-0.392;0.177463771
11463;39.464;-0.346;0.694676798
12489;39.449;-0.381;0.022581489
5961;39.453;-0.404;0.615165616
3614;39.466;-0.387;0.831942444
4442;39.483;-0.376;0.611742197
2143;39.46;-0.367;0.655742896
6245;39.451;-0.403;0.168574384
2463;39.459;-0.359;0.449355446
9326;39.486;-0.364;0.474699041
11245;39.458;-0.345;0.197072457
2093;39.457;-0.374;0.086282527
7153;39.48;-0.396;0.513064001
7838;39.447;-0.391;0.058366796
4017;39.488;-0.378;0.932843331
4475;39.482;-0.388;0.528329826
8179;39.463;-0.389;0.238095833
3486;39.47;-0.389;0.320392183
7021;39.49;-0.395;0.271064502
13172;39.472;-0.414;0.198829985
8485;39.47;-0.394;0.994599607
2258;39.46;-0.371;0.889715772
12780;39.502;-0.424;0.487118227
11520;39.461;-0.35;0.588317794
7152;39.485;-0.395;0.08084525
4692;39.475;-0.364;0.251140891
6173;39.47;-0.399;0.2784213
3849;39.49;-0.375;0.61755866
6857;39.489;-0.392;0.401112653
10132;39.474;-0.357;0.286095197
4435;39.483;-0.385;0.245085867
1331;39.469;-0.367;0.687770437
9647;39.479;-0.357;0.798170328
2196;39.459;-0.367;0.229657034
12056;39.491;-0.385;0.363662267
9781;39.49;-0.361;0.487136087
9788;39.48;-0.344;0.378912121
4749;39.476;-0.365;0.02568729
7759;39.447;-0.392;0.077494725
11303;39.461;-0.341;0.297924316
4068;39.492;-0.374;0.934321568
6426;39.463;-0.415;0.803089785
3521;39.47;-0.389;0.913145224
1099;39.468;-0.374;0.072253598
1764;39.467;-0.365;0.575135626
4994;39.478;-0.359;0.559591312
7910;39.441;-0.389;0.501483137
322;39.47;-0.376;0.647484378
7698;39.447;-0.389;0.707539997
3896;39.49;-0.381;0.018365264
5779;39.454;-0.354;0.6873612
3600;39.466;-0.387;0.234663752
11570;39.461;-0.34;0.207893079
6989;39.481;-0.399;0.686540238
12152;39.5;-0.394;0.971904914
4343;39.487;-0.379;0.710468588
51;39.469;-0.38;0.742124148
5225;39.484;-0.329;0.817930678
10151;39.473;-0.353;0.160556807
6605;39.496;-0.401;0.414736376
806;39.477;-0.382;0.263493799
10321;39.473;-0.349;0.253516608
2157;39.456;-0.372;0.434544999
177;39.475;-0.376;0.009793296
9519;39.483;-0.359;0.052032542
10021;39.474;-0.352;0.896385161
11667;39.459;-0.352;0.742471523
13077;39.473;-0.422;0.979283187
1909;39.461;-0.362;0.765989614
4056;39.486;-0.376;0.424005224
12210;39.494;-0.391;0.130051428
7369;39.509;-0.363;0.315225001
10382;39.468;-0.356;0.012279332
2113;39.458;-0.372;0.195391166
3651;39.469;-0.387;0.59959379
11365;39.461;-0.342;0.304240605
5782;39.433;-0.351;0.3468935
11730;39.464;-0.355;0.809361687
7733;39.452;-0.387;0.11934447
7942;39.452;-0.386;0.452611638
7379;39.516;-0.376;0.047187413
8492;39.47;-0.399;0.373249413
10178;39.48;-0.354;0.0605369
11205;39.462;-0.353;0.367741407
6302;39.471;-0.408;0.142119712
689;39.472;-0.375;0.480335494
3924;39.484;-0.382;0.880696977
2392;39.462;-0.372;0.052219717
2272;39.461;-0.364;0.154502326
7431;39.515;-0.377;0.929459407
3033;39.468;-0.382;0.934124789
3731;39.474;-0.393;0.357436875
9436;39.485;-0.362;0.91935459
12273;39.496;-0.382;0.650591789
7585;39.451;-0.39;0.959916711
110;39.471;-0.381;0.098212986
6730;39.486;-0.403;0.586617589
2575;39.46;-0.372;0.745490582
10254;39.47;-0.356;0.267698034
5672;39.455;-0.37;0.393176717
9868;39.469;-0.354;0.105284306
5727;39.451;-0.36;0.778113624
2792;39.461;-0.391;0.311828545
7611;39.439;-0.387;0.210921802
6961;39.457;-0.389;0.695992453
12156;39.494;-0.392;0.776109607
11850;39.46;-0.334;0.920523273
7575;39.457;-0.393;0.563084466
871;39.475;-0.37;0.979913918
6443;39.467;-0.407;0.849238091
1313;39.465;-0.375;0.521281575
9421;39.485;-0.364;0.074548822
1512;39.466;-0.364;0.014595618
10381;39.477;-0.352;0.362203261
6896;39.494;-0.401;0.774686988
11225;39.461;-0.342;0.438201512
12731;39.499;-0.422;0.829493808
2429;39.458;-0.366;0.471296745
2807;39.463;-0.381;0.121500277
11278;39.458;-0.346;0.670992962
639;39.47;-0.377;0.459950525
6213;39.469;-0.412;0.841677277
8603;39.475;-0.388;0.984104282
7217;39.495;-0.406;0.248349087
620;39.473;-0.374;0.721208159
1110;39.471;-0.37;0.809054441
1356;39.466;-0.375;0.3228391
1108;39.471;-0.368;0.213204846
13259;39.471;-0.413;0.401162819
195;39.473;-0.381;0.543789713
12582;39.451;-0.372;0.938488857
7480;39.452;-0.39;0.225660312
5577;39.457;-0.357;0.826221225
7673;39.452;-0.391;0.187442384
5497;39.452;-0.337;0.955252435
9387;39.488;-0.362;0.370551085
3886;39.481;-0.389;0.595575922
9243;39.483;-0.349;0.291097292
3599;39.471;-0.386;0.008291568
5188;39.472;-0.331;0.719900309
11494;39.464;-0.351;0.037996425
2971;39.463;-0.384;0.403833651
10877;39.462;-0.34;0.2796753
4578;39.48;-0.361;0.911806358
3904;39.492;-0.383;0.043623116
11926;39.448;-0.336;0.631981594
5347;39.484;-0.328;0.791627815
10388;39.472;-0.34;0.201628084
476;39.469;-0.373;0.964809994
751;39.474;-0.375;0.230733275
10510;39.47;-0.348;0.081737811
7345;39.505;-0.364;0.859821727
12984;39.472;-0.421;0.063343581
10423;39.47;-0.337;0.220656958
112;39.472;-0.379;0.239967148
5518;39.454;-0.361;0.771512303
12075;39.493;-0.394;0.523370742
238;39.473;-0.378;0.972187799
927;39.478;-0.38;0.93073551
12981;39.479;-0.422;0.555150736
4810;39.475;-0.365;0.851923748
8313;39.466;-0.39;0.133798371
5450;39.463;-0.327;0.211635096
12873;39.477;-0.42;0.282717751
9309;39.483;-0.349;0.147408457
8802;39.495;-0.367;0.081669567
12637;39.444;-0.379;0.6522241
4008;39.487;-0.372;0.300738246
8122;39.47;-0.403;0.066918751
11399;39.463;-0.358;0.569969629
3208;39.462;-0.381;0.733081643
1663;39.462;-0.366;0.468419577
11703;39.456;-0.347;0.261200672
12739;39.504;-0.421;0.843550114
2114;39.462;-0.36;0.819590056
11751;39.459;-0.338;0.354284392
4179;39.479;-0.391;0.776864652
7101;39.485;-0.395;0.391401901
5607;39.454;-0.358;0.616541664
5167;39.483;-0.329;0.413445318
7653;39.449;-0.392;0.494204043
8626;39.469;-0.405;0.622721314
12311;39.495;-0.385;0.420529091
8750;39.492;-0.379;0.563628202
4325;39.484;-0.375;0.711754433
140;39.469;-0.382;0.829337202
128;39.475;-0.38;0.249088395
9504;39.479;-0.357;0.649449372
8273;39.474;-0.399;0.160940104
7538;39.453;-0.39;0.219064283
13269;39.47;-0.418;0.665493246
11940;39.492;-0.379;0.034537033
7036;39.482;-0.405;0.898285038
4114;39.489;-0.383;0.798176134
12024;39.491;-0.382;0.461470753
12142;39.498;-0.382;0.317246549
5374;39.475;-0.328;0.687188666
5186;39.466;-0.335;0.780857433
12253;39.497;-0.381;0.78977612
8288;39.472;-0.397;0.513057316
2452;39.464;-0.377;0.974058935
5504;39.454;-0.361;0.335324298
1766;39.466;-0.37;0.305560073
13220;39.473;-0.414;0.724259019
836;39.478;-0.375;0.030868093
8584;39.5;-0.42;0.367242798
8535;39.473;-0.4;0.067266108
7225;39.495;-0.404;0.239904159
6916;39.484;-0.396;0.496715592
8195;39.469;-0.393;0.971715996
2378;39.455;-0.367;0.846291793
10771;39.467;-0.339;0.731897557
8347;39.473;-0.399;0.696700808
4654;39.475;-0.364;0.799609982
1471;39.466;-0.372;0.761617241
3883;39.481;-0.389;0.695681929
798;39.472;-0.37;0.982078281
2016;39.462;-0.361;0.810143092
7895;39.452;-0.401;0.051781351
12590;39.452;-0.375;0.938653583
8526;39.469;-0.398;0.562343682
3129;39.466;-0.386;0.292387325
9717;39.485;-0.356;0.61413165
11790;39.461;-0.336;0.822837356
13334;39.475;-0.422;0.107060747
3214;39.455;-0.383;0.021617316
9057;39.493;-0.372;0.207698865
11835;39.449;-0.333;0.946400594
1809;39.461;-0.365;0.404016122
9627;39.489;-0.363;0.483486049
12801;39.493;-0.398;0.635797825
7006;39.495;-0.4;0.717813994
5897;39.462;-0.401;0.121636711
2371;39.458;-0.376;0.519008962
9534;39.489;-0.362;0.754679797
13407;39.48;-0.419;0.306971117
1933;39.46;-0.362;0.096473659
3598;39.472;-0.387;0.627440237
12580;39.492;-0.395;0.337823627
1949;39.461;-0.361;0.1446857
13009;39.473;-0.418;0.147030984
3539;39.473;-0.391;0.509659519
7794;39.44;-0.388;0.584662716
3609;39.474;-0.392;0.934512948
2240;39.455;-0.374;0.213349418
8402;39.471;-0.394;0.492143923
10679;39.474;-0.346;0.144592463
4704;39.475;-0.365;0.37991383
4811;39.473;-0.362;0.128455008
6652;39.491;-0.402;0.411307863
6667;39.493;-0.404;0.752621271
10839;39.468;-0.345;0.589031033
10640;39.467;-0.341;0.018613479
12716;39.479;-0.394;0.724990126
1692;39.462;-0.364;0.189645358
12031;39.492;-0.388;0.498234201
6711;39.48;-0.402;0.604744703
8529;39.473;-0.401;0.258101845
4655;39.481;-0.364;0.742444079
8493;39.473;-0.4;0.862469774
13061;39.477;-0.415;0.136114287
6761;39.487;-0.39;0.956867502
4150;39.487;-0.377;0.829460587
4870;39.481;-0.364;0.008298395
8729;39.494;-0.377;0.302979024
10908;39.466;-0.35;0.189611524
10298;39.47;-0.354;0.338683224
12352;39.496;-0.385;0.434975013
8608;39.472;-0.395;0.142126123
9876;39.469;-0.352;0.740855432
9432;39.484;-0.363;0.484671986
7625;39.448;-0.387;0.383183278
1888;39.463;-0.37;0.4780467
10904;39.473;-0.342;0.637142454
12743;39.5;-0.425;0.410808534
11402;39.462;-0.347;0.787496598
344;39.471;-0.376;0.221424889
12016;39.495;-0.396;0.345411864
114;39.476;-0.381;0.549257222
6028;39.456;-0.403;0.222781169
6319;39.459;-0.395;0.019514168
3462;39.475;-0.392;0.676148869
2300;39.455;-0.375;0.559040858
4261;39.481;-0.373;0.601244506
8110;39.466;-0.393;0.708901584
9892;39.478;-0.348;0.30309419
11525;39.459;-0.345;0.985968254
4917;39.471;-0.359;0.882147386
8791;39.495;-0.369;0.700319182
3051;39.467;-0.379;0.626953703
3618;39.471;-0.387;0.466894107
3484;39.47;-0.39;0.903967407
1520;39.466;-0.371;0.516794315
11166;39.459;-0.346;0.742072969
1535;39.464;-0.364;0.991384593
5924;39.452;-0.405;0.173118524
12261;39.492;-0.392;0.370561162
10662;39.467;-0.349;0.482381658
6072;39.453;-0.402;0.01906571
5053;39.48;-0.328;0.691154585
11704;39.46;-0.349;0.336711892
6601;39.496;-0.401;0.889588057
10359;39.462;-0.356;0.521536255
7573;39.454;-0.391;0.922221605
7075;39.494;-0.401;0.930445981
13156;39.48;-0.418;0.021347144
8643;39.47;-0.405;0.276984617
8064;39.464;-0.389;0.40154708
11825;39.452;-0.335;0.193792169
1923;39.46;-0.362;0.96291633
11125;39.464;-0.338;0.775188896
7287;39.489;-0.404;0.144565539
10261;39.473;-0.349;0.252343315
13364;39.471;-0.416;0.845138032
4945;39.479;-0.363;0.895763399
58;39.471;-0.378;0.576485499
1800;39.468;-0.365;0.182330059
11313;39.46;-0.351;0.953285928
8144;39.472;-0.401;0.853876742
4623;39.475;-0.364;0.849221897
2288;39.464;-0.373;0.04355024
12105;39.494;-0.392;0.11865559
10745;39.471;-0.346;0.340010051
6608;39.488;-0.392;0.818920153
9498;39.482;-0.357;0.835860765
8037;39.464;-0.39;0.210476481
8814;39.495;-0.377;0.779357587
7072;39.491;-0.399;0.593275023
4345;39.484;-0.375;0.7638095
11094;39.471;-0.341;0.925105728
857;39.478;-0.379;0.307168184
4077;39.484;-0.381;0.637101932
1681;39.467;-0.37;0.252468133
7319;39.505;-0.366;0.700112392
6370;39.455;-0.401;0.588474416
9013;39.493;-0.373;0.203611282
5588;39.456;-0.358;0.515771603
4102;39.486;-0.373;0.518175454
2250;39.462;-0.364;0.000181298
10229;39.467;-0.353;0.234679274
9755;39.487;-0.367;0.599171771
9967;39.47;-0.352;0.962187098
2737;39.462;-0.387;0.246801485
6655;39.491;-0.402;0.141682519
8731;39.492;-0.362;0.95366258
6623;39.487;-0.39;0.636683111
6793;39.479;-0.401;0.61352133
1215;39.467;-0.371;0.84560083
2758;39.456;-0.386;0.659952471
10568;39.467;-0.341;0.64480017
4120;39.485;-0.376;0.61871338
3345;39.464;-0.386;0.716654912
1421;39.466;-0.377;0.338651579
3045;39.46;-0.387;0.585235024
1271;39.469;-0.368;0.501319663
6691;39.493;-0.404;0.679213036
9144;39.493;-0.368;0.122255996
9812;39.481;-0.339;0.840121502
8422;39.472;-0.394;0.943196364
4791;39.476;-0.363;0.578758597
13198;39.479;-0.421;0.909953176
7971;39.454;-0.399;0.413494254
11179;39.459;-0.347;0.697435239
8084;39.468;-0.391;0.304112505
7251;39.479;-0.397;0.474912043
10862;39.47;-0.342;0.345894424
11193;39.461;-0.342;0.639593718
1587;39.466;-0.367;0.372775018
12836;39.497;-0.415;0.3418505
9784;39.483;-0.357;0.181330749
6814;39.479;-0.403;0.62525525
3065;39.46;-0.383;0.407304638
11367;39.463;-0.347;0.366073889
9550;39.488;-0.361;0.047764672
852;39.477;-0.375;0.418614986
6066;39.463;-0.404;0.995078057
5984;39.459;-0.401;0.24592223
7833;39.451;-0.393;0.021469925
12320;39.497;-0.382;0.061767775
2706;39.459;-0.384;0.12736103
12794;39.497;-0.421;0.800385893
11674;39.462;-0.351;0.238308578
4231;39.489;-0.374;0.073308181
9904;39.472;-0.358;0.527391658
3607;39.471;-0.389;0.305885615
4982;39.481;-0.366;0.342552148
7795;39.449;-0.392;0.149422494
5553;39.454;-0.359;0.269166822
8107;39.473;-0.398;0.504878092
12291;39.495;-0.383;0.227992748
8168;39.471;-0.393;0.78650986
1150;39.472;-0.367;0.485405863
4300;39.49;-0.373;0.511007861
9888;39.469;-0.354;0.188013238
7008;39.482;-0.395;0.555510124
12925;39.479;-0.423;0.199821957
7846;39.449;-0.387;0.929217609
12164;39.492;-0.393;0.442471294
12400;39.496;-0.387;0.478597042
9395;39.485;-0.364;0.225096117
1649;39.466;-0.368;0.912081745
6776;39.496;-0.398;0.117782013
5240;39.472;-0.334;0.315745809
1639;39.464;-0.37;0.575574956
679;39.472;-0.374;0.57880827
12280;39.494;-0.389;0.943788138
12371;39.496;-0.388;0.755694625
12599;39.453;-0.381;0.425813688
6552;39.49;-0.401;0.287798594
5549;39.455;-0.356;0.480480067
715;39.473;-0.368;0.196067522
1398;39.471;-0.366;0.767077411
1019;39.468;-0.374;0.305448508
700;39.471;-0.371;0.005124307
6468;39.459;-0.403;0.614254506
4670;39.474;-0.36;0.234150933
4273;39.487;-0.371;0.527213705
12162;39.491;-0.387;0.241729199
10454;39.474;-0.342;0.339247335
4639;39.473;-0.358;0.252243731
5351;39.482;-0.327;0.717071722
5196;39.463;-0.336;0.530958984
12183;39.492;-0.386;0.396191712
11862;39.45;-0.338;0.03431133
4725;39.471;-0.359;0.158602371
10933;39.467;-0.338;0.146945951
6828;39.481;-0.404;0.611503399
11013;39.471;-0.335;0.770546937
1919;39.46;-0.362;0.916607754
3930;39.489;-0.375;0.456793942
11253;39.462;-0.353;0.02197825
1347;39.47;-0.368;0.513019624
2509;39.456;-0.377;0.638098014
8983;39.496;-0.372;0.60752307
13218;39.473;-0.413;0.218350984
8537;39.472;-0.396;0.431898349
337;39.471;-0.376;0.416231729
2125;39.458;-0.374;0.065243916
6169;39.458;-0.401;0.392169688
2699;39.467;-0.382;0.632054648
4151;39.486;-0.386;0.364609901
8991;39.497;-0.373;0.84358098
12083;39.494;-0.38;0.82350675
4532;39.482;-0.362;0.719518722
5364;39.467;-0.334;0.34337457
9811;39.49;-0.355;0.638886072
10296;39.466;-0.352;0.290346828
314;39.471;-0.376;0.716577473
12332;39.492;-0.39;0.124908522
11636;39.462;-0.354;0.011036161
3103;39.466;-0.384;0.60756901
2589;39.458;-0.368;0.825762752
2994;39.459;-0.385;0.791520835
1142;39.468;-0.371;0.613172242
11948;39.492;-0.379;0.150408176
7750;39.446;-0.389;0.425937153
9581;39.489;-0.361;0.896918263
13438;39.478;-0.425;0.861806831
7678;39.45;-0.391;0.474943188
8161;39.471;-0.4;0.764803066
1069;39.469;-0.372;0.264259918
3800;39.468;-0.389;0.030360503
4018;39.487;-0.39;0.980564351
11727;39.463;-0.348;0.978533203
11886;39.449;-0.334;0.647159494
1951;39.459;-0.362;0.245616109
9928;39.472;-0.358;0.109679349
11687;39.461;-0.356;0.109492999
7324;39.508;-0.368;0.930849692
3801;39.473;-0.386;0.317772251
9990;39.476;-0.353;0.369530034
5718;39.455;-0.361;0.639360988
7731;39.453;-0.387;0.228595417
8267;39.47;-0.4;0.607606355
1792;39.467;-0.365;0.668058338
11082;39.468;-0.349;0.026172093
588;39.47;-0.373;0.70429757
4835;39.478;-0.362;0.668361546
3522;39.474;-0.393;0.326940706
508;39.468;-0.379;0.764391439
212;39.474;-0.381;0.090158786
2582;39.459;-0.377;0.013367575
13235;39.48;-0.418;0.985487856
707;39.473;-0.368;0.355011429
1576;39.467;-0.366;0.340312822
7966;39.451;-0.386;0.272078439
5699;39.442;-0.367;0.701797222
3318;39.457;-0.387;0.062666839
4743;39.475;-0.365;0.418911894
4697;39.476;-0.363;0.901621194
13293;39.473;-0.413;0.636519313
9565;39.489;-0.357;0.816670672
5007;39.477;-0.329;0.809281015
12559;39.45;-0.382;0.813051364
6491;39.492;-0.401;0.189874387
8879;39.491;-0.365;0.117432536
6748;39.487;-0.404;0.929769346
4895;39.482;-0.371;0.640017286
6578;39.495;-0.402;0.169812956
8250;39.473;-0.397;0.486993935
11207;39.462;-0.353;0.178408689
6085;39.462;-0.402;0.113520795
8610;39.462;-0.392;0.665293846
12167;39.494;-0.384;0.24236994
5436;39.465;-0.327;0.796038496
1962;39.46;-0.363;0.046803818
6767;39.485;-0.403;0.31775788
9966;39.477;-0.349;0.287045226
7608;39.439;-0.387;0.581182723
7808;39.434;-0.397;0.337528825
10239;39.469;-0.359;0.187046092
10002;39.471;-0.349;0.597209518
2901;39.465;-0.387;0.583614773
9991;39.469;-0.358;0.787964157
7194;39.486;-0.4;0.793908892
10712;39.469;-0.346;0.277115238
3325;39.454;-0.386;0.246369722
26;39.47;-0.38;0.44881588
3555;39.465;-0.389;0.021764554
3819;39.504;-0.368;0.032192564
11109;39.465;-0.344;0.539147403
5058;39.481;-0.328;0.884532827
2416;39.46;-0.378;0.10558025
9320;39.483;-0.349;0.618479338
13118;39.472;-0.42;0.618725802
4250;39.488;-0.377;0.347836966
4585;39.477;-0.366;0.610084544
4528;39.478;-0.357;0.903112955
5131;39.465;-0.329;0.490100208
3468;39.474;-0.391;0.573983356
9100;39.495;-0.375;0.346318271
592;39.471;-0.372;0.680551047
13312;39.473;-0.412;0.221306385
10349;39.475;-0.356;0.058870937
11260;39.46;-0.351;0.302999446
11937;39.491;-0.379;0.780616575
6211;39.472;-0.406;0.965427529
10228;39.467;-0.352;0.791330902
4427;39.488;-0.385;0.319856229
8801;39.493;-0.377;0.760341619
12885;39.478;-0.419;0.545352257
11191;39.461;-0.342;0.643384098
4481;39.483;-0.388;0.282112634
4036;39.488;-0.375;0.982064832
10385;39.476;-0.355;0.636072678
12366;39.496;-0.388;0.630474902
12395;39.501;-0.392;0.495909924
12975;39.477;-0.418;0.666584373
2427;39.457;-0.374;0.123001398
2470;39.457;-0.364;0.674309991
9474;39.482;-0.357;0.830990465
8986;39.495;-0.368;0.461422702
5223;39.484;-0.329;0.791500802
8033;39.468;-0.391;0.751285965
6034;39.456;-0.404;0.116448873
12861;39.477;-0.42;0.744997796
12232;39.496;-0.381;0.17842529
11327;39.462;-0.342;0.702673107
10219;39.474;-0.35;0.283475214
11118;39.48;-0.344;0.539275337
11275;39.462;-0.342;0.917242827
11323;39.46;-0.347;0.000258994
7055;39.498;-0.4;0.915980488
9742;39.487;-0.358;0.940911043
